source,date,title,url,body_text,section
La Prensa Austral,2025-12-31,casi 300 adultos mayores llegaron al bancoestado a retirar su tarjeta de transporte y cargar su primer saldo,https://laprensaaustral.cl/2025/12/31/casi-300-adultos-mayores-llegaron-al-bancoestado-a-retirar-su-tarjeta-de-transporte-y-cargar-su-primer-saldo/,"e l ano 2026 partira marcando un hito: el fin del pago con monedas del transporte publico mayor. desde ahora, solamente a traves de la tarjeta punta arenas conectado o la aplicacion bipay, se podra cancelar el pasaje. el sistema comenzo a funcionar hace unos meses y los que mejor se adaptaron fueron los mas jovenes, mas familiarizados con los dispositivos y herramientas virtuales. pero las dudas comenzaron a acechar, en especial, a los adultos mayores ante este cambio de paradigma. por ello, para facilitar el proceso de cambio, la seremi de transportes ofrecio un servicio de entrega de la tarjeta de pago, en un puesto instalado en el interior del bancoestado, en el que ademas pudieron cargar dinero para contar con saldo y resolver algunas dudas de este sistema. desde las 10 hasta las 12,30 horas, todos aquellos que conocieron la 5f, la b2, la a, la e y la c, llegaron a buscar su tarjeta. al termino de la jornada, 292 personas fueron atendidas. algunas se retiraron contentas y confiadas, aunque otros, con el temor y las dudas sin disipar. sandra perich fue de las primeras: “al principio tenia recelo, porque una no se maneja con tanta tecnologia, pero creo que es una manera de avanzar y da la posibilidad de actualizarse con los nuevos medios de pago. entregaron informacion y ademas, hay 83 puntos de recarga, asi que eso igual es importante. creo que a las personas de mas edad, a las que les cueste mas salir, tendran problemas quizas para recargar”. carolina quintul colivoro vive al sur de punta arenas, en el sector de pueblos originarios, y opino que “he escuchado reclamos de muchas personas que han depositado plata y se han confiado, han puesto 10, 20 mil pesos y al llegar al bus, su plata no esta. asi que desconfio de esto, solamente le puse mil pesos, aparte que salgo poco”, revelo la vecina que hubiese preferido seguir pagando con dinero efectivo. joel cartes, en tanto, se mostro esperanzado en el exito del sistema. “muy bueno para la tercera edad, que sirve para no andar con dinero y eso facilita mucho a andar mas seguro. yo tomo locomocion todos los dias, asi que me va a servir montones”. por el contrario, manuel godoy solamente expreso desconfianza: “para mi es mas comodo pagar con monedas. que saco tener tarjeta si no la tengo cargada. es como cualquier cosa, si no tiene tarjeta o no esta cargada, hay que pagar colectivo. en cambio, un par de monederos lo tiene cualquiera”. para resolver dudas, la coordinadora zonal del sistema de carga online bepay, marilyn leuquen declaro que “tenemos mas de 83 puntos, mas dos totem de autoservicio en el hospital clinico y zona franca. en bipay.cl en la opcion ‘puntos de carga’, aparece el listado de los nombres de los almacenes, direccion y horario de atencion. el valor de la tarjeta, para adulto mayor y tarifa normal es de $1.550 y pueden recargarla desde los 500 pesos. en caso de que no puedan adquirir la tarjeta, contamos con una variedad de metodos de pago, como tarjetas de credito, debito, pago sin contacto con la aplicacion”, detallo leuquen. ademas, la pagina cuenta con un link llamado ‘consultas bancarias’ donde cada usuario puede ver el estado de su tarjeta.",Crónica
La Prensa Austral,2025-12-29,mercado automotriz de zona franca cierra 2025 con auge en electromovilidad pese a baja general en ventas,https://laprensaaustral.cl/2025/12/29/mercado-automotriz-de-zona-franca-cierra-2025-con-auge-en-electromovilidad-pese-a-baja-general-en-ventas/,"en 2025, el mercado automotriz de la zona franca sufrio una caida del 17% en ventas generales debido al alza del dolar, lo que subio los precios de los vehiculos usados hasta un 15%. en contraste, la venta de hibridos y electricos se duplico , alcanzando las 184 unidades, impulsadas por el ahorro en combustible y el beneficio de pagar solo el 25% del permiso de circulacion. esto marca un cambio en el consumidor magallanico, que ahora prioriza la eficiencia energetica frente a los altos costos de los vehiculos tradicionales.","Crónica, Titular2"
La Prensa Austral,2025-12-28,radonich en rebeldia: “no hay un plazo definido para nombrarlos”,https://laprensaaustral.cl/2025/12/28/radonich-en-rebeldia-no-hay-un-plazo-definido-para-nombrarlos/,"en conversacion con el magallanes, el alcalde de punta arenas aseguro que si hubieran hecho algo irregular la contraloria lo habria sancionado o iniciado un sumario. marcos sepulveda loyola uno de los temas mas candentes de este ano ha sido la polemica por las subrogancias en los cargos de confianza de la municipalidad de punta arenas, situacion que estallo tras un reportaje emitido por un canal regional y que derivo en un ultimatum de la contraloria general de la republica, la cual otorgo un plazo de 20 dias habiles para nombrar a titulares en cargos que se mantenian subrogados desde hace anos. el reportaje denuncio que los cargos de confianza de la municipalidad de punta arenas se encontraban subrogados, pese a que la ley establece que esta figura solo puede extenderse por seis meses. segun lo expuesto, el municipio habria encontrado un presunto “vacio legal”: antes de que se cumpliera dicho plazo, se designaba por algunos dias a otro funcionario, para luego retornar al subrogante original. de acuerdo con la ley organica constitucional de municipalidades, estas deben contar con una serie de directores, la mayoria de los cuales son nombrados mediante concurso publico, abierto tanto a funcionarios municipales como a postulantes externos. sin embargo, existen cinco cargos que dependen de la discrecionalidad del alcalde de turno: administracion municipal, direccion de desarrollo comunitario, direccion juridica, secretaria comunal de planificacion (secplan) y direccion de gestion del riesgo (ex operaciones). en la municipalidad de punta arenas, estos cargos han sido subrogados durante los ultimos anos por funcionarios de planta. – ¿cuando pretende nombrar como titulares a sus funcionarios de confianza? – “me llama la atencion que el director del serviu lleve subrogando no se cuantos anos y que muchas unidades esten en la misma situacion. por lo tanto, dentro de los principios del derecho administrativo esta la continuidad del servicio. lo que hicimos fue, el dia 30 de noviembre, terminar con la suplencia y quedarnos con subrogantes conforme a la ley. esperamos que llegue el momento en que exista una caracteristica distinta. no hay un plazo definido para nombrarlos y vamos a buscar a las personas que realmente puedan continuar sirviendo, tal como lo han hecho hasta ahora”. consultado por los plazos fijados por la contraloria, radonich indico que el pasado 30 de noviembre se dio termino a las suplencias y se iniciaron formalmente las subrogancias en dichos cargos. el jefe comunal cuestiono que en otras reparticiones del estado tambien existan subrogancias prolongadas sin que se genere controversia. “hay una discriminacion contra los funcionarios municipales respecto de los funcionarios publicos del estado central, pero aqui hemos cumplido la ley”, sostuvo. ademas, se definio como “el primer alcalde que no trae gente de afuera para cargos de confianza, los cuales hoy son ocupados por funcionarios de planta con mas de 20 anos de servicio en la municipalidad”. “creo que es muy injusto que grandes servidores publicos, con competencias profesionales probadas, no puedan asumir estos cargos”, agrego. “uno como alcalde es un yogur con fecha de vencimiento; los funcionarios continuan”, cerro radonich. – en el resto de las municipalidades de la region, estos cargos son ocupados por personas de confianza, en general vinculadas a partidos politicos. ¿por que usted no ha logrado encontrar esos nombres? – “hay muchas personas muy buenas, pero la experiencia y el conocimiento de la cultura interna de la municipalidad son fundamentales. uno aqui esta de pasada, son cuatro anos. existe una cultura organizacional, conocimiento, expertise y experiencia. la valoracion de la carrera funcionaria es, a mi juicio, el mejor reconocimiento objetivo que se puede hacer, pese a que a lo mejor alguna persona este esperando que uno nombre a alguien de confianza politica. “desde mi punto de vista, los alcaldes tenemos un solo objetivo: servir a la comunidad. he sido coherente con eso desde que asumi como alcalde con un voto transversal, siendo alcalde de todos y procurando que las cosas se hagan bien. por eso, las personas que estuvieron en suplencias -no por poco tiempo- lo hicieron muy bien y creo, y espero, que los legisladores tambien entiendan que cuando hablamos de estabilidad laboral deben incluirse este tipo de situaciones, porque finalmente las personas que trabajan bien son las que tienen que mantenerse en la municipalidad”. – ¿el reportaje emitido sobre las subrogancias mermo en algo su credibilidad ante la ciudadania y su figura de transparencia? fue tema de conversacion por varios dias. – “en un circulo muy acotado. este reportaje se dio en un contexto que muchas personas de la ciudad conocen, por lo tanto, no me hago cargo de eso… si hubiesemos hecho algo irregular, la contraloria general de la republica en su momento me habria sancionado o iniciado un sumario… “hemos hecho una gestion conforme a derecho, tenemos un 100% de cumplimiento en transparencia y, ademas, hay algo importante: yo ando solo en la ciudad, siempre, y eso no lo he cambiado. por eso, cualquier percepcion negativa alguien me la habria comentado. lo que si he recibido, y que es muy lindo y gratificante, son expresiones de solidaridad, porque esto se ve como algo distinto, que no esta vinculado con la juridicidad del acto, sino con otras intenciones. por eso seguimos trabajando exactamente igual”. prioridades un sexto centro de salud familiar, un polideportivo y mas areas verdes fueron las prioridades definidas por el alcalde de punta arenas, claudio radonich, para su tercer periodo al mando de la capital regional. sin embargo, su concrecion ha sido esquiva para la maxima autoridad comunal. “el proyecto del polideportivo lo presentamos en junio al gobernador para que lo enviara al ministerio de desarrollo social. a la fecha no lo ha hecho”, senala radonich en conversacion con el magallanes . alega que existe una demora superior a los 180 dias en un proyecto que se ha transformado en un verdadero gallito politico entre el alcalde y el gobernador regional, jorge flies, quien impulsa la idea de construir un estadio techado en el sector norte de la ciudad. – ¿por que motivo, segun usted, flies no ha bajado el proyecto para la obtencion de la recomendacion satisfactoria (rs)? – “lo desconozco. es una facultad, y soy muy respetuoso -tal como lo he dicho siempre- de las atribuciones que tiene el gobernador respecto de la discrecionalidad para enviar proyectos, demorarlos o finalmente dejarlos sin rs, como nos ha ocurrido. por eso, cuando me dicen que se ha entregado mucho dinero a la municipalidad, si, pero me gustaria que eso vaya de la mano con las prioridades y los tiempos, porque los proyectos no son para la municipalidad, sino para los vecinos de punta arenas”. radonich agrega: “me habria gustado que el legado del presidente boric hubiese sido un polideportivo, que nuestra ciudad no tiene, pero ya fue”. respecto del sexto centro de salud familiar, asegura que se trata de una “decision urgente” y que su nulo avance por parte del servicio de salud magallanes resulta “complejo”. insiste en que es fundamental descongestionar el cesfam mateo bencur y advierte que “hoy tenemos un problema objetivo: los recursos fisicos. en los ultimos tres anos hemos asumido casi un 10% mas de usuarios en los mismos recintos”. nuevo gobierno: “tengo la confianza de que el gabinete regional del presidente kast va a ser de excelencia” – ¿chile vamos esta en condiciones de exigir ca r gos en un nuevo gobierno? – “espero que no entre el cuoteo, sino que primen las competencias, las capacidades profesionales y el liderazgo, no solo en los ministros, sino tambien en los equipos regionales”. – ¿existe conviccion en el sector privado para entrar a un gobierno, estos llamados jovenes expertos? – “en magallanes hay gente muy buena. yo reivindico la actividad publica, pero claramente tiene costos: en la vida diaria y en la exposicion. quien asuma un rol publico tiene que tener claro que esto es todo o nada, no hay una cosa intermedia”. agrega que “muchas veces hay personas con todas las capacidades y las ganas, pero que se enfrentan a la realidad de adquirir caracter para soportar la exposicion. si no, tendran que dar un paso al costado y dejar que asuman quienes tengan las capacidades tecnicas. yo tengo la confianza de que el gabinete regional del presidente kast va a ser de excelencia”. – ¿cuales son los errores que se cometieron en las dos administraciones de pinera a nivel regional que el presidente kast no deberia repetir? – “hay casos que son criticos por su importancia. en esos cargos se requieren personas que, ademas de competencia tecnica, tengan el caracter de transmitir con altas cuotas de empatia, lo que es fundamental. pero yo no soy quien para dar consejos; si estoy disponible para colaborar y trabajar en conjunto con la persona que el presidente decida”. conversacion con kast si tuviera al presidente electo al frente, radonich le pediria avanzar en la renovacion del cesfam mateo bencur, concretar la construccion de un polideportivo, aumentar los recursos para la adquisicion de camaras de seguridad e incorporar a punta arenas dentro de las comunas beneficiarias del royalty minero. ademas, busca retomar el trabajo conjunto con el serviu para el desarrollo de proyectos habitacionales. a ello suma la eliminacion del pago de contribuciones para los jubilados por su primera vivienda, la extension de la zona franca a la industria de servicios y una reduccion de la permisologia. casa azul del arte: “queremos avanzar hacia un sistema cultural integrado” – ¿por que motivo se desvinculo a jeannette contreras de la casa azul del arte? “hay una causa judicial. simplemente puedo senalar que llegaron cartas de los propios profesores y de apoderados, quienes son respetuosos de los procesos internos, pero cuyo contenido formaliza una situacion que ya era conocida. por eso siempre hemos intentado actuar con respeto”. el alcalde asegura que “vamos a hacer un buen trabajo en la casa azul del arte, que permita dar un salto cualitativo y que se inserte de buena forma en la actividad cultural municipal. eso se va a reflejar durante la proxima semana”. – ¿cual es el proyecto concreto para la casa azul del arte? hay rumores de que incluso el municipio pensaba cerrarla. – “n o. esto se origina hace algunos anos, cuando a alguien se le ocurrio romper o retirar una pared estructural, lo que provoco un deterioro del inmueble y un riesgo evidente. junto con la corporacion municipal se buscaron alternativas de casas que fueran de facil acceso, pero hubo una propuesta -impulsada por la directora y apoyada en su momento por una concejala- de una vivienda que no reunia las condiciones para desarrollar el proyecto de buena forma”. explica que aquello genero confusion y que hoy existe consenso en que “era el peor lugar para hacerlo”. anade que el tema fue tratado publicamente en comisiones y en el concejo municipal, donde se planteo que esa era la unica alternativa posible, sin ampliar la mirada para potenciar el espacio. “la idea es que la oferta artistica vaya de la mano con la que tiene la municipalidad, incluyendo los talleres del centro cultural, y avanzar hacia un sistema cultural integrado, con cambios que vayan en beneficio de nuestros vecinos”, sostiene. centro antartico internacional el alcalde cuestiona que el municipio no haya sido invitado al debate sobre la construccion del centro antartico internacional. si bien considera importante “tener un centro antartico aqui en punta arenas, que permita que el turista llegue a la ciudad y que sea un valor agregado como polo de turismo”, advierte que persisten dudas relevantes: “¿cuanto cuesta realmente construirlo?” y “¿cual es el modelo de gestion?”. “yo creo que tiene que hacerse, pero tambien creo que no ha sido transparente el valor real que va a tener este proyecto, y sobre todo el modelo de gestion, para que no termine transformandose en un elefante blanco, considerando el alto costo de mantencion”, senala. en busqueda de un delfin en tres anos mas, radonich no podra repostularse al municipio puntarenense. consultado sobre si esta en busqueda de un sucesor, responde categoricamente que no y afirma que su unica concentracion es “tener una municipalidad que pueda responder a los distintos problemas que tienen nuestros vecinos, que les permita una mejor calidad de vida y que enfrente los desafios diarios de la ciudad”.","Crónica, titular4"
La Prensa Austral,2025-12-21,juan pablo saez: la historia del barbero magallanico que se hizo viral y atiende clientes de todo el mundo,https://laprensaaustral.cl/2025/12/21/juan-pablo-saez-la-historia-del-barbero-magallanico-que-se-hizo-viral-y-atiende-clientes-de-todo-el-mundo/,"formado en punta arenas, juan pablo saez impulso el metodo del visagismo en redes sociales hasta transformarlo en un fenomeno seguido por millones. hoy atiende clientes en la capital, tiene una academia donde forma barberos y un podcast con invitados especiales. la historia se repitio despues en santiago. clientes que viajaron desde otros paises -y otros que recorrieron miles de kilometros dentro de chile- solo para sentarse frente a juan pablo saez para que le corte el pelo. conocian su trabajo gracias a tiktok e instagram. radicado en la capital desde marzo de 2024, saez es hoy uno de los nombres mas comentados en el mundo de la barberia masculina. su trabajo se viralizo en redes sociales, su agenda se lleno por meses y la demanda termino por obligarlo a cerrar su local en punta arenas. “fue algo buscado, pero hasta el dia de hoy siento que hay un poco de sindrome del impostor, como que no creo lo que pasa”, confiesa. pese a las cifras y al reconocimiento, “saez barber” insiste en que el exito no lo exime de una presion constante: la de no fallar. “si la gente viaja tantos kilometros, no es solamente para verse bien, sino porque quiere sentirse de una manera distinta, mas seguro, mas confiado. y ahi la responsabilidad es enorme”, sostiene el profesional. criarse en punta arenas: futbol y disciplina aunque nacio en santiago en 1996, juan pablo saez se reconoce como magallanico. llego de muy pequeno a punta arenas -primero a los dos anos, luego de manera definitiva a los siete- y alli vivio practicamente toda su vida. su familia es oriunda de fitz roy: su padre, su abuelo y el comparten el nombre juan saez; su abuelo, “willy” saez, fue una figura central en su infancia. “yo me crie con mi abuelo, entonces a el igual lo extrano mucho”, dice. estudio la ensenanza basica en la escuela republica de croacia y la media en el insuco, donde egreso de secretariado. pero lo que mas recuerda de esos anos no fue el aula, sino la cancha. jugo futbol en el club victoria, en sokol y en el 18 de septiembre, y entreno con mario anticevic, un nombre ampliamente reconocido en el futbol formativo local. “el me enseno lo que es la disciplina, la vocacion, la pasion. entrenaba de manera gratuita, arrendaba las canchas y nos inculco ese valor”, recuerda. segun dice, esa logica de exigencia y metodo fue una base que lo acompana siempre. “el futbol te forma la cabeza”, resume. a los 16 anos volvio a santiago con el objetivo de ser futbolista profesional. jugo como cadete en cobresal, permanecio un ano y medio y luego regreso al sur. mas tarde ingreso a la universidad de magallanes para estudiar administracion de empresas, carrera que no termino. el camino, todavia, no estaba claro. pandemia, bicicleta y cortes a domicilio sin trabajo estable y con la necesidad de generar ingresos, saez empezo a cortar el pelo casi por intuicion. “parti cortandome el pelo yo solo porque nunca me cortaban como esperaba”, cuenta. pronto, y con la llegada de la pandemia, comenzo a ofrecer el servicio a domicilio, desplazandose en bicicleta por punta arenas, casa por casa. sus primeros clientes fueron los ninos. a traves del grupo de facebook “una manana en familia”, las recomendaciones comenzaron a multiplicarse. “me hice viral ahi, las mamas siempre decian ‘alguien que corte el pelo a ninos’, y todas me recomendaban”, recuerda entre risas. adapto su servicio: jugaba con ellos, los hacia reir, trabajo incluso con ninos con tea. entendio que el problema no era solo el corte, sino la experiencia. cortando el pelo comenzo a comprender que las frustraciones con las barberias tradicionales eran muy comunes. “yo empece a entender por que habia estos problemas”, explica. segun el, muchas veces los peluqueros atienden “en piloto automatico” sin querer entender lo que la persona en la silla realmente necesita para verse y sentirse bien. en paralelo, trabajo en la zona franca y en distintos rubros vinculados a la venta. “siempre me gusto vender”, admite. leyo sobre persuasion, neurociencia y comportamiento. con esos conocimientos penso en fusionar sus pasiones para expandirse profesionalmente. el visagismo y la viralidad que cambio todo “todos me decian que se cortaban el pelo y quedaban mal, que no les gustaba”, relata saez. buscando respuestas, llego al visagismo: una tecnica que ajusta el corte segun el rostro. pero fue mas alla. “yo le sumo ajustarlo a tu personalidad, a tu esencia, haciendo que el corte de pelo te guste al 100%”, explica. se formo como iniciante en punta arenas en “corte y estilo”, luego hizo cursos con “american crew” y, en 2023, estudio visagismo de manera remota durante un ano, al mismo tiempo que comenzaba a crear contenido en redes sociales. ese mismo ano empezo a subir videos a sus cuentas de tiktok e instagram, mostrando cortes realizados en punta arenas bajo esta metodologia. la respuesta fue inmediata. los registros exhibian transformaciones profundas: clientes que, tras el corte, parecian personas distintas. en los videos, saez explicaba el tipo de rostro, las decisiones tecnicas y el porque de cada cambio. los likes y comentarios comenzaron a llegar desde distintos paises. hoy suma mas de 1,3 millones de seguidores en instagram y 2,3 millones en tiktok. la viralidad no fue azarosa. “fue un salto buscado, investigue, probe contenidos hasta que encontre los que funcionaban”, dice. sin embargo, el impacto lo sobrepaso: “todavia no creo la magnitud”, insiste. la agenda se lleno por completo en punta arenas. personas viajaban sin hora, solo para intentar atenderse. migrar a santiago la decision de mudarse a la capital fue conversada. junto a su pareja, karina carcamo -asesora de imagen, tambien magallanica- evaluaron el escenario. “la gente viajaba hasta punta arenas, y viajar a punta arenas no es economico”, recuerda. en marzo de 2024 se instalaron en santiago. hoy trabaja de manera independiente, en un estudio privado cuya ubicacion mantiene en reserva. ofrece asesorias presenciales y online. ademas, creo su propia academia para difundir el metodo visagismo sb con otros barberos y recientemente lanzo un podcast. cada asesoria dura cerca de una hora y media e incluye un diagnostico completo y un dossier personalizado. durante el proceso, saez afirma que el cliente no se ve a si mismo hasta el final: el giro de la silla es parte del ritual. aunque el presente este en la capital, el extremo sur sigue marcando su identidad. “extrano todo de punta arenas: el aire, la frescura, la amabilidad de la gente, el viento”, enumera. extrana el choripan del kiosko roca, el milcao, la tortilla de papa, el campo y los asados. el mate lo acompana a todas partes y se ha vuelto parte de su marca personal. “magallanes no se va”, resume. la academia y el podcast: ensenar y conversar la expansion del trabajo de juan pablo saez no se quedo unicamente en la atencion personalizada a publico. con el crecimiento de su metodologia, surgio tambien la necesidad de transmitirla. asi nacio la academia visagista sb, un programa formativo selectivo orientado a barberos que buscan dar un salto profesional. “es como ir a una universidad practicamente,”, explica. la academia funciona con cupos limitados -unos diez barberos por ciclo-, dura entre cuatro y cinco meses, contempla evaluaciones y una certificacion que debe renovarse anualmente. ha formado a distintos barberos de alrededor del mundo. en paralelo decidio explorar con el popular formato de los podcasts. asi nacio “y este fue el resultado”, llamado asi en honor a la frase icono con la que cierra sus videos de transformacion. el concepto es simple y poco habitual: conversar mientras corta el pelo. “un podcast cortando el pelo no se habia visto”, afirma. los invitados no responden a una logica de fama, sino de admiracion personal, dice. han pasado por sus videos influencers como tomas leiva (del podcast tomas va a morir), heinz wuth (chef responsable del exito de ciencia y cocina) y cantantes como gino mella y matt hunter.",Crónica
La Prensa Austral,2025-12-21,ex gimnasio zavattaro pasara a la pdi tras gestiones del gobernador jorge flies en santiago,https://laprensaaustral.cl/2025/12/21/ex-gimnasio-zavattaro-pasara-a-la-pdi-tras-gestiones-del-gobernador-jorge-flies-en-santiago/,"el traspaso del ex gimnasio zavattaro a la policia de investigaciones en porvenir, avanzar en la expansion de la zona franca de punta arenas, asegurar la continuidad de infraestructura de salud en la poblacion 18 de septiembre y destrabar concesiones de borde costero fuero los temas que el gobernador de magallanes y de la antartica chilena, jorge flies, logro cerrar acuerdos con varias autoridades ministeriales. uno de los principales resultados fue la confirmacion del pronto traspaso del terreno donde funcionaba el ex gimnasio zavattaro, en porvenir, a la policia de investigaciones, lo que permitira dotar a la provincia de tierra del fuego de presencia permanente de la pdi. el anuncio se concreto tras la reunion del gobernador con el ministro de bienes nacionales, francisco figueroa, donde ademas se abordo la planificacion urbana de terrenos fiscales destinados a soluciones habitacionales y servicios publicos. en materia economica, flies sostuvo un encuentro con la subsecretaria de hacienda, heidi berner, donde se avanzo en la incorporacion de terrenos adquiridos por el gobierno regional en bahia catalina al recinto de zona franca, generando una reserva estrategica para su crecimiento y abriendo la posibilidad de ampliar su giro hacia el sector servicios e industria asociada. la agenda continuo con una reunion con el subsecretario para las fuerzas armadas, galo eidelstein, enfocada en destrabar concesiones de borde costero y proyectos portuarios, incluyendo iniciativas en ultima esperanza y en el ambito de la pesca artesanal, con el compromiso de resolver parte de estos procesos antes del termino del actual periodo de gobierno. en el ambito social, el gobernador se reunio con el director nacional de educacion publica, rodrigo egana, logrando el compromiso para avanzar en el traspaso en comodato de las instalaciones del cesfam transitorio de la poblacion 18 de septiembre al servicio de salud, asegurando la continuidad de su uso en beneficio de la comunidad. finalmente, jorge flies participo en la tercera sesion del comite estrategico de hidrogeno verde, realizada en corfo, donde se revisaron los avances del plan nacional y se definieron los proximos pasos para consolidar a magallanes como una region lider en esta industria estrategica con metas fijadas al ano 2035.",Crónica
La Prensa Austral,2025-12-20,"refuerzan alianza entre municipio y camara de comercio para impulsar conectividad, turismo y ventas locales",https://laprensaaustral.cl/2025/12/20/refuerzan-alianza-entre-municipio-y-camara-de-comercio-para-impulsar-conectividad-turismo-y-ventas-locales/,"reunion permitio abordar desafios que son clave para el desarrollo economico local. e l alcalde de punta arenas, claudio radonich, se reunio con el presidente de la camara nacional de comercio, servicios y turismo de chile (cnc), jose pakomio, para consolidar una agenda conjunta orientada a fortalecer el comercio y el turismo en la region de magallanes. en el encuentro tambien participaron sara adema, gerente de hyst; rodrigo bustamante, presidente de hyst; y vania garcia marinkovic, presidenta de la camara franca, abordando los principales desafios del sector y estrategias para potenciar su desarrollo. radonich destaco la importancia del dialogo y del trabajo colaborativo de los ultimos dos anos. “nuestra zona tiene un comercio muy ligado al turismo. fue fundamental conversar sobre las necesidades de la region, como aumentar los vuelos comerciales y facilitar la labor de los comerciantes que generan empleo a tantos vecinos”, senalo. se definieron dos lineas de trabajo prioritarias: promover punta arenas y la region como destino turistico y desarrollar iniciativas para potenciar el comercio local durante todo el ano, considerando tanto a visitantes argentinos como a la comunidad local. por su parte, pakomio destaco que la reunion forma parte de la agenda regional de la cnc, enfocada en conocer la realidad del comercio y el turismo en terreno. “pudimos conversar sobre punta arenas, la region y destinos como torres del paine, ademas de las gestiones que realizamos junto a nuestros asociados y la camara franca para mejorar la llegada de pasajeros a la zona”, afirmo. ambas partes coincidieron en la necesidad de continuar trabajando coordinadamente para consolidar a punta arenas y magallanes como un polo estrategico del extremo sur del pais, potenciando el desarrollo economico, turistico y comercial de la region.",Pulso económico
La Prensa Austral,2025-12-19,gremios de magallanes esperan impulso economico con la llegada de kast a la moneda,https://laprensaaustral.cl/2025/12/19/gremios-de-magallanes-esperan-impulso-economico-con-la-llegada-de-kast-a-la-moneda/,"sectores productivos destacan la necesidad de agilizar la evaluacion ambiental, fortalecer la infraestructura y potenciar el turismo y el hidrogeno verde como ejes de desarrollo regional. c on esperanza y buenos ojos, los principales gremios economicos de magallanes ven el aterrizaje de jose antonio kast al palacio de la moneda. consideran que el nuevo presidente tendra el desafio de agilizar los mecanismos de evaluacion ambiental, potenciar torres del paine como un destino estrategico y seguir la senda en materia de mejoramiento de la infraestructura habilitante de la zona, con miras a la llegada de la industria del hidrogeno verde. durante su ultima visita a la region, kast anuncio la creacion del plan esperanza austral, hoja de ruta que guiaria las decisiones de su gobierno en magallanes. este incluye proyectos de conectividad y fortalecimiento del desarrollo economico. esto se podria traducir en la construccion de un puerto de gran capacidad que posicione a la region como un referente logistico. “si no aprovechamos nuestros vientos, seguiremos quedando atras. lo que no hagamos nosotros, otros lo haran por nosotros”, advirtio en su ultima visita a punta arenas. en materia de fortalecimiento economico, en dicha oportunidad propuso convertir a magallanes en motor del desarrollo austral, aprovechando sus recursos naturales, especialmente el viento y el potencial energetico del hidrogeno verde. “dios regalo una tierra generosa, pero el problema es que se sigue retardando todo. algunos prometen mucho y no hacen nada”, critico. segun su plan de gobierno, en economia uno de sus pilares sera apoyar a las mipymes. reducira la burocracia, simplificara el regimen tributario y facilitara el acceso a financiamiento mediante fondos y programas especializados. perfeccionara la ley de pago a 30 dias e implementara el silencio administrativo positivo, que aprobara automaticamente permisos si la administracion no responde en plazo, agilizando tramites y eliminando permisos innecesarios. la mirada del h2v el director ejecutivo de h2v magallanes, salvador harambour, senalo que su principal expectativa con el futuro gobierno es que avance en los procesos para agilizar los mecanismos de evaluacion ambiental. “necesitamos certidumbres que el desarrollo industrial del pais requiere para recuperar su competitividad”, indico. harambour definio como prioritario avanzar en el desarrollo de infraestructura habilitante y en mejores condiciones arancelarias. zona franca desde la camara franca, entidad que agrupa a los usuarios de zona austral punta arenas, su timonel, vania garcia marinkovic, expreso que ve el nuevo ciclo politico “como una oportunidad para fortalecer una herramienta clave para el desarrollo de magallanes y para la presencia efectiva del estado en una zona extrema del pais”. espera que la nueva administracion genere mejores condiciones para los usuarios del recinto franco en materia normativa. “necesitamos un entorno competitivo en que sea posible sostener la inversion, el empleo formal y la actividad economica en nuestra region”, anadio. garcia cree que kast debe apoyar el proyecto de crear una zona franca de servicios que se complemente con la actual vocacion del recinto libre de impuestos. “la zona franca no es un privilegio, es una politica de estado que compensa los altos costos estructurales de operar en una zona aislada y que ha permitido generar empleo, inversion y desarrollo regional por decadas”, cerro. un pliego de necesidades desde el gremio de los hoteleros de torres del paine senalaron que esperan que el turismo, y particularmente la “octava maravilla”, sea reconocido como un activo estrategico para el pais durante la administracion kast. a juicio de hyst, la gestion del parque no puede definirse exclusivamente desde el nivel central, sino que requiere una mirada de largo plazo y conocimiento local. uno de los puntos clave planteados por el sector al nuevo gobierno sera la diversificacion del destino. actualmente, menos del 5% del parque esta habilitado para uso turistico, lo que genera una alta concentracion de visitantes en sectores especificos. ampliar senderos, circuitos y atractivos permitiria mejorar la experiencia, reducir la presion sobre areas sensibles y fortalecer la conservacion. en materia de inversiones, hyst considera prioritario avanzar en la pavimentacion de los accesos, mejorar la conectividad y seguridad vial, fortalecer la infraestructura critica y aumentar el presupuesto de gestion del parque. asimismo, plantean la necesidad de porterias operativas las 24 horas y un sistema efectivo de control y venta de entradas. finalmente, el gremio manifesto su disposicion a trabajar de manera colaborativa con el futuro gobierno, impulsando una agenda basada en la cooperacion publico-privada, la gobernanza del parque, el uso de datos confiables y una promocion internacional alineada con criterios de sostenibilidad y calidad turistica.",Crónica
